10/13/2010,114.637,115.504,114.364,114.89,199472728
10/12/2010,113.289,114.341,112.685,114.01,187004579
10/11/2010,113.728,113.972,113.27,113.66,105810458
10/8/2010,113.073,113.862,112.644,113.55,182440881
10/7/2010,113.504,113.534,112.228,112.91,169211100
10/6/2010,113.04,113.342,112.592,113.05,152544399
10/5/2010,111.852,113.333,111.725,113.06,235686723
10/4/2010,111.434,111.902,110.275,110.83,170530781
10/1/2010,112.04,112.167,111.007,111.67,179236513
9/30/2010,112.096,112.817,110.674,111.2,294671651
9/29/2010,111.442,111.959,111.092,111.53,184401901
9/28/2010,111.486,112.091,110.278,111.73,214712467
9/27/2010,111.915,112.042,111.233,111.34,132150268
9/24/2010,110.827,111.948,110.73,111.87,215200823
9/23/2010,109.6,110.75,109.298,109.61,207689615
9/22/2010,110.88,111.504,110.198,110.51,196360389
9/21/2010,111.362,111.888,110.592,111.05,275470415
9/20/2010,109.984,111.524,109.633,111.28,220204433
9/17/2010,110.136,110.243,109.298,109.6,201000847
9/16/2010,109.25,109.628,108.882,109.56,206332656
9/15/2010,108.853,109.716,108.524,109.59,173977898
9/14/2010,109.025,109.79,108.618,109.17,216512123
9/13/2010,109.104,109.463,108.668,109.24,184189990
9/10/2010,107.691,108.166,107.449,108.04,131888764
9/9/2010,108.207,108.237,107.209,107.5,151695120
9/8/2010,106.467,107.426,106.419,107,154702364
9/7/2010,106.967,107.103,106.173,106.26,146489708
9/3/2010,107.131,107.567,106.559,107.47,218950019
9/2/2010,105.363,106.109,105.14,106.09,161085894
9/1/2010,103.433,105.255,103.366,105.11,265013564
8/31/2010,101.682,102.709,101.265,102.06,282656229
8/30/2010,103.291,103.611,102.05,102.06,172564148
8/27/2010,102.62,103.667,101.089,103.56,281337119
8/26/2010,103.153,103.288,101.641,101.98,231592161
8/25/2010,101.711,103.058,101.071,102.67,280905373
8/24/2010,102.677,103.103,101.727,102.27,289624799
8/23/2010,104.702,105.215,103.762,103.81,168703216
8/20/2010,104.239,104.607,103.454,104.21,216395431
8/19/2010,105.849,106.11,104.114,104.55,274315055
8/18/2010,106.158,106.972,105.547,106.4,188750163
8/17/2010,105.822,106.985,105.522,106.21,177752586
8/16/2010,104.251,105.259,103.873,104.92,152603366
8/13/2010,104.951,105.6,104.844,104.97,163748066
8/12/2010,104.33,105.658,104.282,105.28,247164823
